review_count,state,year_month,stars.x
365,MA,2016-04,3
64,OR,2013-06,5
472,TX,2017-07,5
240,FL,2014-11,5
159,TX,2015-03,5
472,TX,2018-02,5
250,FL,2018-04,5
39,FL,2017-06,4
250,FL,2008-09,2
462,FL,2015-10,1
77,BC,2012-06,4
462,FL,2015-06,5
228,MA,2016-05,5
462,FL,2017-03,1
462,FL,2018-07,4
462,FL,2015-04,1
308,MA,2015-03,2
70,MA,2016-04,5
240,OR,2016-02,5
39,FL,2017-05,5
250,FL,2016-01,4
67,FL,2015-01,5
462,FL,2015-12,2
162,MA,2008-09,3
162,MA,2015-09,5
481,FL,2014-12,5
472,TX,2017-03,5
157,MA,2018-09,1
240,OR,2015-02,5
159,TX,2018-04,5
240,FL,2014-07,5
481,FL,2014-05,4
67,FL,2018-05,5
240,FL,2015-09,4
240,OR,2015-06,4
365,MA,2015-03,5
365,MA,2013-09,4
365,MA,2016-10,4
472,TX,2012-09,1
462,FL,2013-02,3
365,MA,2015-01,5
28,OR,2017-02,2
240,FL,2015-12,4
365,MA,2017-09,1
481,FL,2018-06,2
472,TX,2014-01,4
472,TX,2016-07,5
472,TX,2018-07,4
308,MA,2015-06,3
77,BC,2014-04,4
462,FL,2018-05,1
472,TX,2012-05,3
481,FL,2016-08,2
462,FL,2016-01,1
481,FL,2016-07,2
240,OR,2016-02,5
481,FL,2011-12,4
39,OH,2012-09,5
462,FL,2013-05,1
365,MA,2014-05,4
228,MA,2018-08,5
365,MA,2013-01,4
240,FL,2014-09,5
472,TX,2014-04,4
472,TX,2017-02,5
240,OR,2010-12,2
472,TX,2015-08,4
35,GA,2016-11,5
240,OR,2009-06,4
240,OR,2010-10,5
250,FL,2016-09,4
462,FL,2018-06,5
481,FL,2018-02,1
481,FL,2016-11,1
462,FL,2012-08,1
65,GA,2014-03,2
77,BC,2017-03,5
162,MA,2008-02,4
250,FL,2017-08,5
48,GA,2013-03,4
308,MA,2016-06,5
481,FL,2017-06,5
240,FL,2014-10,5
308,MA,2017-07,4
472,TX,2018-01,4
481,FL,2015-06,3
481,FL,2018-08,1
481,FL,2017-07,3
462,FL,2016-04,3
159,TX,2015-11,5
462,FL,2017-09,2
462,FL,2012-12,3
365,MA,2016-02,4
481,FL,2017-08,5
308,MA,2010-10,4
228,MA,2016-07,5
308,MA,2018-05,2
472,TX,2015-02,5
250,FL,2016-10,5
109,BC,2015-07,5
250,FL,2012-05,5
308,MA,2012-04,5
462,FL,2017-05,5
250,FL,2012-12,4
250,FL,2016-08,1
228,MA,2016-12,5
35,GA,2015-11,5
48,GA,2013-03,4
481,FL,2015-05,3
365,MA,2017-02,5
162,MA,2014-10,2
64,OR,2016-02,4
481,FL,2015-11,5
472,TX,2012-05,4
308,MA,2011-01,5
365,MA,2016-03,4
70,MA,2014-07,3
365,MA,2017-07,5
462,FL,2017-05,2
481,FL,2015-07,1
462,FL,2017-02,2
472,TX,2015-05,4
67,FL,2012-04,4
462,FL,2018-08,5
109,BC,2015-05,4
462,FL,2018-07,1
70,MA,2016-02,3
481,FL,2014-06,4
472,TX,2011-08,4
472,TX,2015-11,5
43,BC,2012-04,5
481,FL,2015-09,1
462,FL,2012-03,1
365,MA,2012-07,2
472,TX,2016-02,4
462,FL,2012-03,5
308,MA,2011-12,2
64,OR,2015-12,5
365,MA,2016-03,5
250,FL,2015-04,5
81,OR,2012-07,1
472,TX,2009-08,4
162,MA,2018-07,5
308,MA,2011-01,4
240,OR,2017-10,2
308,MA,2015-03,1
81,OR,2017-09,4
43,BC,2017-11,4
48,GA,2014-09,4
462,FL,2017-06,2
365,MA,2016-07,5
365,MA,2018-06,4
64,OR,2011-02,5
109,BC,2016-10,3
77,BC,2016-11,5
157,MA,2016-02,5
109,BC,2015-11,5
39,FL,2017-06,5
228,MA,2017-06,5
472,TX,2013-08,4
70,FL,2011-03,5
240,OR,2017-08,5
462,FL,2013-02,4
462,FL,2012-08,3
308,MA,2012-07,5
481,FL,2015-10,3
240,OR,2013-06,4
81,OR,2012-02,1
240,OR,2016-02,4
162,MA,2017-10,1
43,BC,2015-01,4
240,FL,2016-12,4
462,FL,2017-04,1
48,GA,2015-04,5
159,TX,2010-07,1
228,MA,2015-12,4
240,OR,2017-09,4
70,MA,2013-06,2
308,MA,2012-07,3
462,FL,2017-11,4
240,FL,2017-06,1
228,MA,2016-03,5
462,FL,2013-08,4
481,FL,2014-08,3
228,MA,2016-05,2
365,MA,2016-07,4
250,FL,2015-11,5
250,FL,2016-06,4
240,OR,2009-04,5
250,FL,2012-08,5
308,MA,2012-05,5
472,TX,2018-06,4
365,MA,2016-03,5
64,OR,2015-12,1
250,FL,2012-05,3
462,FL,2015-12,1
481,FL,2014-08,2
109,BC,2016-10,5
481,FL,2016-06,1
65,GA,2014-12,3
462,FL,2015-05,4
462,FL,2013-01,4
159,TX,2010-12,1
462,FL,2015-03,3
228,MA,2016-06,5
462,FL,2015-10,4
308,MA,2012-06,5
228,MA,2015-11,4
481,FL,2015-03,5
64,OR,2015-03,1
308,MA,2011-02,3
250,FL,2017-09,3
472,TX,2014-07,5
19,FL,2018-01,5
472,TX,2015-09,5
308,MA,2011-02,4
228,MA,2018-05,5
48,GA,2013-03,4
70,FL,2013-01,5
64,OR,2014-03,4
28,OR,2014-11,4
81,OR,2010-02,1
159,TX,2009-08,2
481,FL,2016-07,1
365,MA,2016-04,4
462,FL,2018-08,2
240,FL,2017-08,4
157,MA,2016-04,5
472,TX,2015-11,5
472,TX,2014-11,5
472,TX,2016-11,2
240,OR,2016-06,3
240,FL,2017-09,4
228,MA,2017-02,4
228,MA,2018-05,5
250,FL,2016-10,5
35,GA,2018-03,5
308,MA,2017-02,2
157,MA,2017-10,5
462,FL,2016-07,5
462,FL,2018-03,1
308,MA,2014-08,5
228,MA,2016-03,5
462,FL,2017-01,3
481,FL,2017-07,1
228,MA,2016-12,4
48,GA,2016-10,3
70,FL,2015-01,4
228,MA,2016-04,5
481,FL,2017-06,1
308,MA,2012-08,5
157,MA,2014-10,5
472,TX,2016-01,4
481,FL,2015-03,1
472,TX,2012-05,4
365,MA,2015-06,5
472,TX,2012-07,4
240,OR,2015-09,5
365,MA,2015-05,5
462,FL,2013-10,5
70,FL,2012-04,5
77,BC,2015-12,4
157,MA,2018-05,1
308,MA,2016-04,1
81,OR,2010-02,1
462,FL,2015-08,1
67,FL,2013-06,2
365,MA,2016-10,4
240,OR,2010-10,5
481,FL,2011-12,3
365,MA,2015-06,4
240,FL,2017-06,1
109,BC,2017-07,3
308,MA,2011-02,5
472,TX,2015-10,5
228,MA,2016-06,5
472,TX,2015-12,5
481,FL,2014-09,4
462,FL,2018-08,5
472,TX,2011-08,4
365,MA,2014-06,3
228,MA,2017-12,2
228,MA,2016-12,5
77,BC,2018-06,5
70,FL,2016-03,1
472,TX,2009-08,5
77,BC,2015-12,5
308,MA,2011-12,5
481,FL,2018-03,1
240,FL,2014-05,4
228,MA,2016-03,4
228,MA,2017-04,5
365,MA,2013-05,2
472,TX,2012-03,1
159,TX,2014-01,4
365,MA,2012-07,5
67,FL,2012-10,5
481,FL,2016-07,1
250,FL,2013-02,4
472,TX,2011-07,2
159,TX,2018-04,3
240,OR,2009-11,2
157,MA,2015-04,5
462,FL,2014-12,1
240,OR,2018-06,4
472,TX,2017-08,4
462,FL,2015-06,2
70,MA,2010-08,4
481,FL,2014-07,2
365,MA,2015-09,4
228,MA,2017-07,5
481,FL,2015-10,4
162,MA,2017-10,1
308,MA,2010-09,5
308,MA,2014-09,1
462,FL,2016-02,1
481,FL,2015-12,5
472,TX,2014-05,4
472,TX,2014-05,4
365,MA,2015-07,1
162,MA,2017-03,5
472,TX,2015-01,5
240,FL,2013-12,1
240,OR,2014-03,5
109,BC,2017-11,1
365,MA,2014-01,4
481,FL,2017-04,5
240,FL,2014-12,5
462,FL,2016-04,2
240,OR,2014-03,5
462,FL,2018-07,5
240,FL,2013-11,4
43,BC,2014-07,4
240,OR,2017-09,3
365,MA,2015-07,4
472,TX,2012-02,2
240,OR,2010-10,4
462,FL,2017-03,5
462,FL,2016-07,5
308,MA,2011-01,5
159,TX,2010-08,1
365,MA,2013-09,5
240,FL,2016-03,4
250,FL,2017-08,5
109,BC,2015-07,3
159,TX,2014-11,5
472,TX,2008-09,4
70,FL,2018-04,3
70,FL,2018-09,1
308,MA,2016-11,5
77,BC,2016-02,4
228,MA,2016-04,5
162,MA,2011-05,4
308,MA,2017-04,5
462,FL,2014-05,1
481,FL,2014-08,1
250,FL,2014-01,4
308,MA,2015-01,5
472,TX,2012-04,3
472,TX,2014-04,3
481,FL,2018-07,2
365,MA,2014-08,5
240,FL,2013-11,4
240,OR,2015-04,5
462,FL,2016-04,3
162,MA,2012-11,3
39,OH,2018-08,5
162,MA,2013-06,2
70,FL,2018-03,2
462,FL,2015-03,2
462,FL,2013-11,3
462,FL,2018-08,5
240,OR,2010-03,2
240,OR,2013-04,4
365,MA,2016-02,4
159,TX,2017-08,2
65,GA,2011-04,4
240,OR,2009-04,5
109,BC,2018-03,5
228,MA,2016-05,5
472,TX,2015-08,5
365,MA,2015-01,5
64,OR,2010-10,3
481,FL,2013-06,4
365,MA,2012-07,4
308,MA,2014-07,1
109,BC,2018-02,4
77,BC,2012-08,4
308,MA,2015-05,5
109,BC,2016-01,4
77,BC,2015-02,1
159,TX,2013-09,4
228,MA,2016-11,2
81,OR,2017-11,4
365,MA,2016-12,4
162,MA,2014-04,5
472,TX,2017-05,4
250,FL,2016-01,5
70,FL,2015-11,4
240,OR,2012-04,4
159,TX,2009-06,4
472,TX,2018-06,4
462,FL,2013-07,5
462,FL,2014-03,4
250,FL,2017-03,5
240,OR,2012-01,5
240,FL,2017-02,3
240,OR,2016-02,5
48,GA,2016-05,4
19,FL,2016-06,4
70,FL,2017-01,1
240,OR,2010-10,2
162,MA,2016-05,1
81,OR,2016-05,1
472,TX,2016-05,4
481,FL,2014-04,4
308,MA,2016-02,2
240,OR,2010-04,4
472,TX,2012-06,5
240,OR,2009-08,5
64,OR,2014-02,4
481,FL,2016-11,4
308,MA,2018-03,1
308,MA,2011-12,5
472,TX,2010-12,5
462,FL,2018-02,5
240,FL,2018-07,1
228,MA,2016-09,5
365,MA,2015-09,5
250,FL,2017-05,4
250,FL,2017-02,5
67,FL,2013-03,5
77,BC,2018-04,1
157,MA,2016-08,5
67,FL,2013-02,4
240,FL,2015-03,5
240,OR,2016-06,3
81,OR,2015-03,2
365,MA,2012-06,3
472,TX,2012-01,2
481,FL,2013-08,3
228,MA,2015-12,5
81,OR,2015-12,5
81,OR,2016-02,5
65,GA,2017-07,5
462,FL,2014-01,3
308,MA,2012-08,5
81,OR,2015-08,1
240,OR,2010-07,4
157,MA,2014-10,4
157,MA,2018-07,4
250,FL,2015-11,4
481,FL,2016-02,3
70,MA,2013-11,3
472,TX,2018-02,4
365,MA,2016-02,1
250,FL,2015-05,5
481,FL,2011-09,4
228,MA,2018-06,5
481,FL,2014-03,3
481,FL,2015-02,1
240,OR,2011-05,5
18,FL,2015-08,5
240,OR,2012-02,5
472,TX,2013-09,4
250,FL,2015-08,5
228,MA,2018-02,5
250,FL,2017-10,5
157,MA,2018-07,5
472,TX,2017-05,5
365,MA,2016-06,1
308,MA,2011-07,5
228,MA,2016-09,2
43,BC,2010-01,3
240,FL,2013-07,5
34,MA,2018-03,5
34,MA,2014-01,5
70,MA,2012-12,4
308,MA,2016-10,5
481,FL,2015-05,1
365,MA,2013-01,4
462,FL,2016-01,4
162,MA,2016-03,1
159,TX,2010-09,4
481,FL,2017-05,4
250,FL,2014-08,2
481,FL,2017-04,5
70,FL,2014-08,1
159,TX,2012-09,4
365,MA,2013-10,4
472,TX,2016-07,4
240,OR,2016-02,3
481,FL,2013-03,3
365,MA,2013-09,3
70,MA,2015-11,3
365,MA,2016-06,3
28,OR,2015-12,4
481,FL,2016-01,1
472,TX,2015-01,4
472,TX,2016-12,2
109,BC,2016-07,5
481,FL,2014-12,1
365,MA,2017-05,5
157,MA,2017-05,4
472,TX,2014-03,5
472,TX,2016-10,3
308,MA,2011-01,4
162,MA,2016-02,4
481,FL,2017-04,5
67,FL,2017-10,5
228,MA,2017-02,4
481,FL,2015-08,5
472,TX,2012-01,3
77,BC,2015-08,4
48,GA,2014-09,2
240,OR,2012-07,5
472,TX,2016-01,1
240,FL,2017-02,1
240,OR,2013-07,1
240,OR,2010-07,4
481,FL,2015-09,1
39,OH,2013-10,5
472,TX,2018-08,5
157,MA,2015-01,4
481,FL,2014-09,4
28,OR,2016-02,4
240,FL,2016-06,4
43,BC,2017-04,5
472,TX,2013-12,4
70,FL,2014-11,1
70,FL,2018-07,4
240,FL,2013-11,4
240,FL,2016-08,4
109,BC,2015-01,4
472,TX,2013-10,5
308,MA,2010-10,3
250,FL,2010-09,3
462,FL,2018-07,5
481,FL,2018-08,5
34,MA,2016-04,5
250,FL,2017-07,4
308,MA,2010-10,5
240,FL,2017-04,1
228,MA,2016-07,3
64,OR,2017-06,4
472,TX,2017-06,5
472,TX,2016-02,4
162,MA,2008-06,4
462,FL,2016-09,5
77,BC,2017-06,5
462,FL,2018-01,2
462,FL,2017-03,4
481,FL,2012-03,4
65,GA,2018-08,5
240,FL,2017-06,1
240,FL,2015-03,5
228,MA,2015-12,5
308,MA,2016-07,2
240,FL,2015-04,2
109,BC,2018-04,3
308,MA,2016-05,4
472,TX,2018-01,5
70,MA,2016-09,4
81,OR,2018-03,2
481,FL,2014-12,5
48,GA,2015-01,4
240,FL,2013-09,5
81,OR,2010-04,5
308,MA,2012-04,1
162,MA,2015-09,3
462,FL,2016-12,1
159,TX,2014-03,5
228,MA,2017-04,5
462,FL,2013-01,1
159,TX,2018-04,3
159,TX,2015-05,2
81,OR,2018-08,2
481,FL,2015-11,3
481,FL,2015-05,1
240,OR,2017-05,5
157,MA,2017-10,1
365,MA,2014-04,5
162,MA,2017-05,1
250,FL,2018-08,5
365,MA,2015-04,4
481,FL,2013-12,4
308,MA,2015-03,2
462,FL,2016-09,1
308,MA,2017-02,1
308,MA,2011-01,4
240,FL,2015-11,1
472,TX,2016-02,4
462,FL,2017-07,3
240,OR,2015-10,5
240,OR,2015-02,5
472,TX,2016-11,4
365,MA,2012-04,2
462,FL,2014-01,2
481,FL,2015-06,1
240,OR,2016-08,5
70,MA,2015-06,4
77,BC,2010-07,4
159,TX,2011-10,2
77,BC,2017-05,5
109,BC,2016-11,1
308,MA,2013-03,3
250,FL,2012-06,2
162,MA,2012-03,5
228,MA,2016-05,4
365,MA,2017-03,2
472,TX,2008-06,5
162,MA,2012-07,5
365,MA,2015-09,4
462,FL,2015-07,4
240,OR,2010-10,4
34,MA,2015-01,5
240,OR,2012-06,2
159,TX,2018-08,5
240,OR,2014-02,5
481,FL,2011-09,3
48,GA,2014-07,3
228,MA,2018-05,2
240,OR,2016-12,5
162,MA,2014-04,4
365,MA,2017-01,5
240,OR,2011-05,5
472,TX,2017-02,4
365,MA,2017-07,1
159,TX,2015-05,3
48,GA,2015-01,4
472,TX,2017-11,5
159,TX,2013-03,2
472,TX,2015-11,4
240,OR,2010-02,5
109,BC,2018-04,5
228,MA,2017-07,5
228,MA,2016-03,5
43,BC,2017-02,5
308,MA,2010-12,5
250,FL,2017-10,5
308,MA,2011-11,5
81,OR,2017-04,3
308,MA,2016-03,5
34,FL,2015-07,1
159,TX,2016-01,5
308,MA,2015-02,5
162,MA,2014-05,4
462,FL,2015-09,1
35,GA,2017-05,3
365,MA,2015-10,4
308,MA,2013-11,1
472,TX,2011-07,3
81,OR,2015-06,2
481,FL,2016-03,1
472,TX,2017-04,2
462,FL,2015-08,5
109,BC,2018-05,3
472,TX,2012-03,3
81,OR,2011-05,3
250,FL,2014-07,3
472,TX,2013-03,1
308,MA,2014-10,4
240,OR,2016-04,5
48,GA,2013-06,4
472,TX,2013-02,5
472,TX,2012-05,4
162,MA,2013-07,4
109,BC,2015-04,4
481,FL,2014-09,3
481,FL,2014-03,4
28,OR,2010-02,1
472,TX,2015-08,4
65,GA,2012-02,1
39,FL,2017-03,4
159,TX,2018-01,4
65,GA,2015-09,3
65,GA,2014-07,1
308,MA,2012-11,1
462,FL,2016-11,5
228,MA,2017-08,3
250,FL,2018-03,4
39,FL,2017-10,4
240,FL,2015-11,5
308,MA,2011-06,5
250,FL,2010-01,5
39,OH,2008-10,3
43,BC,2010-06,1
157,MA,2018-02,3
35,GA,2016-02,5
462,FL,2015-09,1
472,TX,2015-07,1
365,MA,2014-03,1
240,OR,2014-04,4
481,FL,2017-04,1
240,OR,2017-07,5
70,MA,2011-06,5
472,TX,2009-01,4
162,MA,2017-04,4
70,FL,2014-12,2
365,MA,2015-10,4
64,OR,2015-01,4
159,TX,2006-12,3
159,TX,2014-06,1
365,MA,2014-10,5
228,MA,2016-04,5
365,MA,2013-07,5
157,MA,2016-06,5
39,OH,2015-03,3
481,FL,2015-12,2
365,MA,2015-01,4
67,FL,2014-07,5
365,MA,2017-06,3
162,MA,2017-12,5
250,FL,2014-11,4
48,GA,2013-03,3
472,TX,2012-10,5
240,FL,2016-01,4
481,FL,2012-01,5
472,TX,2018-06,4
481,FL,2017-04,4
250,FL,2018-02,3
240,OR,2011-09,5
228,MA,2015-10,5
64,OR,2011-07,1
157,MA,2015-09,4
162,MA,2015-11,1
308,MA,2015-06,1
481,FL,2018-09,4
481,FL,2017-01,3
240,FL,2014-10,3
240,FL,2015-08,5
43,BC,2011-10,4
462,FL,2017-03,1
34,FL,2015-01,3
77,BC,2016-12,4
481,FL,2017-08,2
308,MA,2015-06,4
77,BC,2017-10,5
157,MA,2014-09,5
240,FL,2017-05,2
308,MA,2013-03,3
250,FL,2018-01,4
481,FL,2011-11,5
472,TX,2014-01,5
365,MA,2016-10,5
481,FL,2016-12,2
240,OR,2014-04,3
365,MA,2017-04,5
472,TX,2008-10,2
481,FL,2016-03,4
462,FL,2014-02,5
65,GA,2013-01,4
70,FL,2016-03,1
481,FL,2018-03,2
481,FL,2014-03,3
472,TX,2011-07,5
472,TX,2016-11,5
157,MA,2014-10,5
81,OR,2012-10,4
77,BC,2018-07,5
462,FL,2014-05,1
18,FL,2016-12,3
39,OH,2012-05,4
240,OR,2015-11,4
162,MA,2014-06,4
250,FL,2017-12,4
70,MA,2014-03,5
481,FL,2017-06,2
240,OR,2014-12,2
157,MA,2015-11,1
70,MA,2016-07,4
34,MA,2017-04,3
481,FL,2012-03,1
109,BC,2015-08,4
64,OR,2014-08,5
48,GA,2018-01,5
159,TX,2018-02,5
481,FL,2018-02,1
240,OR,2017-07,5
157,MA,2016-04,2
481,FL,2016-07,1
308,MA,2015-08,5
34,MA,2017-05,5
472,TX,2012-05,4
481,FL,2015-04,2
162,MA,2012-02,4
472,TX,2018-10,5
81,OR,2014-10,2
18,FL,2016-06,4
228,MA,2016-04,3
70,MA,2011-10,3
240,FL,2015-07,2
35,GA,2015-06,4
77,BC,2017-12,3
462,FL,2018-01,3
81,OR,2013-07,2
240,OR,2011-11,4
162,MA,2009-04,1
462,FL,2013-02,4
365,MA,2018-02,5
472,TX,2018-05,3
250,FL,2017-12,5
365,MA,2016-04,5
472,TX,2014-08,4
462,FL,2016-12,4
481,FL,2013-08,4
240,OR,2010-12,5
472,TX,2008-09,3
365,MA,2016-12,4
308,MA,2011-03,5
250,FL,2015-03,5
481,FL,2012-11,4
34,FL,2017-06,1
365,MA,2015-10,5
35,GA,2013-12,2
250,FL,2016-01,4
365,MA,2012-12,1
250,FL,2017-05,5
481,FL,2014-01,2
159,TX,2012-08,4
240,FL,2014-09,4
67,FL,2013-11,2
81,OR,2018-07,1
157,MA,2016-10,5
462,FL,2016-03,1
240,FL,2017-02,4
481,FL,2014-05,4
472,TX,2017-12,5
481,FL,2016-06,1
35,GA,2016-02,2
228,MA,2016-07,5
481,FL,2018-08,2
472,TX,2014-10,4
481,FL,2015-08,1
159,TX,2016-02,4
462,FL,2013-11,1
472,TX,2017-07,5
65,GA,2018-05,4
240,OR,2015-07,4
240,FL,2018-08,5
462,FL,2017-02,5
109,BC,2016-10,1
157,MA,2015-04,5
472,TX,2014-01,5
365,MA,2015-10,5
43,BC,2014-11,5
228,MA,2017-01,4
250,FL,2012-07,5
472,TX,2016-06,4
462,FL,2018-03,3
472,TX,2015-05,4
159,TX,2018-08,5
228,MA,2018-04,5
70,MA,2018-01,1
308,MA,2011-04,5
250,FL,2014-03,1
481,FL,2011-11,5
462,FL,2015-12,1
472,TX,2016-08,4
67,FL,2014-01,4
365,MA,2013-07,2
462,FL,2016-11,4
481,FL,2017-05,5
462,FL,2015-09,2
109,BC,2017-06,2
472,TX,2012-01,1
472,TX,2018-05,3
365,MA,2017-03,5
77,BC,2018-08,5
472,TX,2018-08,5
481,FL,2016-07,4
462,FL,2015-10,2
481,FL,2016-12,2
159,TX,2016-06,2
34,MA,2015-01,5
365,MA,2016-08,4
157,MA,2018-04,1
308,MA,2017-09,4
240,FL,2015-09,3
308,MA,2012-03,5
481,FL,2016-02,1
240,OR,2010-12,5
462,FL,2016-04,2
157,MA,2016-07,4
462,FL,2017-11,3
70,MA,2017-04,3
365,MA,2012-07,5
157,MA,2016-04,5
240,OR,2017-08,3
250,FL,2018-05,5
481,FL,2017-10,2
240,FL,2015-10,3
70,MA,2015-05,1
250,FL,2016-10,5
308,MA,2012-01,5
228,MA,2017-08,5
162,MA,2017-04,5
157,MA,2014-08,5
67,FL,2011-10,5
462,FL,2016-04,3
308,MA,2011-08,5
240,OR,2011-04,4
65,GA,2008-10,3
240,OR,2011-12,3
240,OR,2013-09,5
481,FL,2017-05,5
481,FL,2016-12,4
70,FL,2017-02,4
250,FL,2017-10,4
157,MA,2017-03,5
365,MA,2018-01,5
481,FL,2017-08,5
472,TX,2016-03,4
240,OR,2015-05,1
481,FL,2017-02,3
162,MA,2011-01,2
162,MA,2016-12,5
481,FL,2017-07,2
462,FL,2015-09,4
472,TX,2010-02,4
472,TX,2012-01,1
472,TX,2011-08,1
109,BC,2016-05,1
308,MA,2012-10,4
462,FL,2015-01,5
308,MA,2018-08,5
240,FL,2014-10,4
240,FL,2014-05,4
472,TX,2011-08,4
472,TX,2011-08,4
39,FL,2018-04,1
462,FL,2015-02,5
472,TX,2018-08,5
481,FL,2016-08,1
481,FL,2014-01,4
462,FL,2014-02,1
308,MA,2016-10,5
365,MA,2012-08,3
228,MA,2018-03,5
365,MA,2018-04,4
162,MA,2012-09,4
65,GA,2015-01,2
462,FL,2015-11,2
481,FL,2018-07,1
228,MA,2018-02,5
365,MA,2014-03,4
67,FL,2015-09,5
81,OR,2010-06,5
240,OR,2016-10,2
159,TX,2014-11,4
472,TX,2015-06,3
228,MA,2016-07,5
65,GA,2011-01,4
65,GA,2015-01,2
250,FL,2017-03,5
240,OR,2011-03,1
67,FL,2017-04,2
240,OR,2014-07,1
308,MA,2015-03,4
462,FL,2018-03,5
462,FL,2017-07,5
472,TX,2016-04,5
481,FL,2016-01,1
481,FL,2014-10,3
308,MA,2011-05,5
472,TX,2017-12,5
43,BC,2016-03,4
70,MA,2014-08,4
48,GA,2015-04,4
67,FL,2014-01,4
65,GA,2015-07,4
481,FL,2017-07,1
64,OR,2011-06,4
481,FL,2016-09,3
308,MA,2014-12,4
228,MA,2017-05,5
308,MA,2011-06,4
472,TX,2008-07,4
162,MA,2012-01,4
159,TX,2011-07,2
462,FL,2016-08,5
472,TX,2017-11,3
481,FL,2014-05,5
250,FL,2017-03,5
365,MA,2014-09,2
70,FL,2015-06,2
250,FL,2013-11,4
240,FL,2016-07,4
462,FL,2012-10,2
481,FL,2018-04,2
472,TX,2010-09,5
34,FL,2018-08,5
308,MA,2011-06,4
472,TX,2012-10,4
39,FL,2018-05,1
462,FL,2016-01,4
472,TX,2015-07,5
162,MA,2013-03,4
308,MA,2014-06,1
481,FL,2011-07,5
81,OR,2018-05,5
308,MA,2013-09,3
65,GA,2015-07,4
462,FL,2016-02,4
250,FL,2014-12,5
70,MA,2016-04,5
67,FL,2015-02,2
472,TX,2011-11,3
70,FL,2017-12,4
472,TX,2015-05,5
308,MA,2017-01,2
77,BC,2016-12,5
462,FL,2018-08,2
481,FL,2012-07,3
43,BC,2011-07,4
240,OR,2018-08,4
481,FL,2015-08,1
240,OR,2017-09,5
159,TX,2014-07,2
481,FL,2017-06,2
70,FL,2013-04,4
462,FL,2017-04,5
240,OR,2012-12,5
462,FL,2018-07,1
240,OR,2012-02,5
481,FL,2014-03,2
240,FL,2017-01,5
308,MA,2012-11,5
365,MA,2013-01,5
462,FL,2016-01,3
157,MA,2015-06,4
228,MA,2017-03,5
365,MA,2017-06,1
472,TX,2013-11,2
462,FL,2017-06,1
365,MA,2016-10,5
365,MA,2017-03,4
481,FL,2017-09,4
70,FL,2015-01,4
240,OR,2016-06,5
308,MA,2011-10,5
48,GA,2017-12,5
240,FL,2018-07,5
81,OR,2017-07,4
472,TX,2011-08,4
159,TX,2013-09,4
228,MA,2017-12,5
240,FL,2015-04,1
472,TX,2014-03,4
39,FL,2017-09,5
64,OR,2017-01,1
462,FL,2015-09,1
308,MA,2017-09,5
365,MA,2013-08,4
48,GA,2016-11,4
365,MA,2013-09,4
462,FL,2014-10,3
162,MA,2018-02,5
162,MA,2016-01,1
308,MA,2015-06,2
462,FL,2014-08,3
365,MA,2016-01,5
472,TX,2015-06,5
462,FL,2015-04,3
240,OR,2013-02,2
462,FL,2017-04,1
81,OR,2017-05,3
462,FL,2018-07,5
250,FL,2011-10,3
481,FL,2015-03,4
70,MA,2018-07,3
481,FL,2015-03,1
48,GA,2013-03,3
365,MA,2015-01,2
48,GA,2013-04,5
39,FL,2017-06,2
77,BC,2015-10,1
159,TX,2013-10,5
228,MA,2017-02,5
365,MA,2018-06,5
481,FL,2016-01,2
472,TX,2010-07,1
481,FL,2018-03,2
250,FL,2018-03,4
308,MA,2015-05,2
70,MA,2011-03,3
43,BC,2009-09,3
481,FL,2016-11,5
462,FL,2012-07,2
250,FL,2016-04,3
481,FL,2015-01,5
18,FL,2018-09,5
228,MA,2017-09,5
240,FL,2014-11,5
240,OR,2011-09,4
308,MA,2010-10,5
109,BC,2017-10,2
365,MA,2015-07,3
472,TX,2008-07,4
481,FL,2015-03,1
365,MA,2015-12,5
462,FL,2014-08,5
240,FL,2015-10,3
162,MA,2017-08,5
70,MA,2014-03,1
64,OR,2014-06,3
109,BC,2016-11,5
228,MA,2017-05,3
472,TX,2012-05,5
240,FL,2018-07,4
481,FL,2017-06,4
462,FL,2017-04,4
462,FL,2015-03,3
48,GA,2017-04,4
481,FL,2014-05,5
308,MA,2011-11,4
308,MA,2011-08,5
159,TX,2014-10,5
240,OR,2016-10,2
250,FL,2017-03,5
472,TX,2015-08,5
34,MA,2014-06,5
472,TX,2017-04,5
365,MA,2016-05,5
228,MA,2016-02,1
39,OH,2013-07,3
228,MA,2018-06,4
472,TX,2018-01,5
365,MA,2013-04,5
81,OR,2017-09,4
365,MA,2015-11,4
462,FL,2012-03,1
365,MA,2018-02,3
308,MA,2016-12,4
365,MA,2013-05,5
240,OR,2013-05,4
157,MA,2015-06,4
481,FL,2016-08,4
472,TX,2014-04,4
240,OR,2011-11,4
67,FL,2015-12,5
228,MA,2016-10,1
250,FL,2018-01,4
472,TX,2016-03,5
462,FL,2017-07,2
481,FL,2018-10,3
481,FL,2016-05,5
64,OR,2012-04,4
240,OR,2012-11,4
70,MA,2010-08,3
43,BC,2015-12,4
365,MA,2018-04,5
159,TX,2016-06,2
462,FL,2015-09,1
240,FL,2014-08,5
365,MA,2012-07,5
77,BC,2017-09,5
472,TX,2014-02,5
481,FL,2013-03,5
159,TX,2012-05,2
65,GA,2014-12,5
240,FL,2015-07,2
157,MA,2018-08,5
240,FL,2015-07,3
481,FL,2016-05,4
